aded25,gen21tot,gen21ea,gen21cs,gen21othr,win21,rvtot25,rvactive725,rvhisp,rvjwsh,rvirit,rvmslm,rvchns,rvgopnop,cvapnhw,cvapblack,cvaphisp,cvapasian,acsbaplus,acsmedinc125,acsmedinc45,ascown,ascrent,cvapyouth,cvapsenior,djt2024,ea2021,cs2021,bikelanefilter
33048,337.603,325.424,9.358,2.821,Eric Adams,1513,1136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
33049,173.232,159.914,9.181,4.136,Eric Adams,846,616,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
33050,352.882,330.695,16.027,6.16,Eric Adams,1750,1314,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
33051,469.094,430.605,27.883,10.606,Eric Adams,1802,1387,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
33052,420.888,376.727,35.215,8.946,Eric Adams,1864,1419,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
33053,308.45,283.299,18.594,6.558,Eric Adams,1474,1118,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
33054,291.375,264.246,21.258,5.87,Eric Adams,1418,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
33055,252.609,231.483,19.101,2.026,Eric Adams,1282,964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
33056,401.761,376.632,19.364,5.765,Eric Adams,1774,1394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
33057,282.613,265.673,12.932,4.008,Eric Adams,1230,942,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
33058,272.235,249.984,17.836,4.415,Eric Adams,1421,1120,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
33059,216.01,199.125,13.54,3.345,Eric Adams,810,672,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
33060,297.465,274.586,17.621,5.258,Eric Adams,1306,1013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
33061,278.73,260.622,14.559,3.55,Eric Adams,1419,1121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
33062,111.307,100.585,8.98,1.742,Eric Adams,802,601,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
33063,160.362,143.819,13.719,2.824,Eric Adams,1099,822,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
33064,314.259,290.977,20.538,2.743,Eric Adams,1484,1113,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
34001,355.419,153.208,175.386,26.825,Curtis Sliwa,1670,1422,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
34002,100.504,68.406,25.675,6.423,Eric Adams,593,381,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
34003,462.988,266.695,162.291,34.002,Eric Adams,1146,935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
34004,327.406,205.652,94.15,27.604,Eric Adams,1250,1086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
34005,463.456,298.987,132.42,32.05,Eric Adams,1612,1379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
34006,67.793,33.306,28.109,6.378,Eric Adams,129,103,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0
34007,309.663,183.839,99.582,26.242,Eric Adams,1437,1215,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
34008,382.635,223.01,123.296,36.329,Eric Adams,1643,1403,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
34009,334.105,196.987,111.915,25.203,Eric Adams,1501,1145,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
34010,232.019,148.41,69.08,14.529,Eric Adams,1781,1228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34011,124.23,88.725,27.32,8.185,Eric Adams,833,672,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
34012,445.505,274.928,128.215,42.363,Eric Adams,1670,1451,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
34013,357.995,215.217,104.189,38.589,Eric Adams,1604,1375,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
34014,539.383,283.216,210.612,45.554,Eric Adams,1817,1551,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
34015,225.535,94.708,119.292,11.535,Curtis Sliwa,649,552,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
34016,102.598,39.099,57.326,6.174,Curtis Sliwa,599,498,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
34017,379.601,207.197,142.153,30.251,Eric Adams,1611,1329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
34018,311.351,175.572,103.977,31.802,Eric Adams,1762,1477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34019,284.763,170.437,88.592,25.733,Eric Adams,1613,1344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
34020,397.371,232.787,130.12,34.463,Eric Adams,1731,1431,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
34021,212.813,162.638,43.622,6.553,Eric Adams,1644,1122,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
34022,126.43,97.321,23.299,5.809,Eric Adams,794,594,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
34023,118.092,74.115,35.56,8.417,Eric Adams,764,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
34024,320.683,165.814,122.463,32.407,Eric Adams,1520,1270,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
34025,583.554,331.468,205.416,46.67,Eric Adams,1509,1335,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34026,45.24,28.876,14.117,2.246,Eric Adams,362,245,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
34027,264.066,93.391,156.58,14.095,Curtis Sliwa,1142,928,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
34028,131.072,92.075,31.983,7.014,Eric Adams,1043,758,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34029,130.24,63.233,61.872,5.136,Eric Adams,1035,808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
34030,265.222,136.699,118.628,9.895,Eric Adams,1275,947,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34031,149.913,88.783,54.797,6.333,Eric Adams,1691,1297,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
34032,175,101,72,2,Eric Adams,1135,861,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
34033,109.847,64.323,42.253,3.271,Eric Adams,710,554,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
34034,171.772,100.561,66.767,4.445,Eric Adams,1290,998,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
34035,126,77,43,6,Eric Adams,972,719,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
34036,325.905,211.169,93.8,20.936,Eric Adams,1676,1283,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
34037,129.576,75.79,48.684,5.102,Eric Adams,747,579,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
34038,236.703,150.457,65.647,20.598,Eric Adams,618,498,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
34039,452.803,304.003,113.725,35.074,Eric Adams,1436,1182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
34040,140,100,37,3,Eric Adams,1153,871,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
34041,405.788,282.462,97.352,25.974,Eric Adams,1347,1192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
34042,224.378,151.125,59.36,13.892,Eric Adams,997,824,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
34043,265.25,160.016,89.749,15.485,Eric Adams,1341,991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
34044,253.584,150.553,89.525,13.505,Eric Adams,1511,1170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
34045,89,58,20,11,Eric Adams,1059,690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
34046,459.837,288.399,135.449,35.989,Eric Adams,1519,1294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
34047,404.442,253.735,120.481,30.226,Eric Adams,1393,1172,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
34048,218.44,137.231,60.873,20.336,Eric Adams,1034,825,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
34049,406.534,292.519,84.129,29.886,Eric Adams,1491,1252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
34050,55.481,36.987,14.384,4.11,Eric Adams,251,213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34051,255.073,153.334,83.156,18.583,Eric Adams,1554,1209,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
34052,281.121,190.324,73.831,16.966,Eric Adams,1806,1364,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34053,32.632,21.754,8.46,2.417,Eric Adams,70,49,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
34054,128.375,83.251,34.486,10.639,Eric Adams,1217,926,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
34055,64.918,41.21,20.25,3.458,Eric Adams,503,332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
34056,181.612,114.795,55.684,11.133,Eric Adams,1635,1109,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
34057,22.139,14.131,6.908,1.099,Eric Adams,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
34058,14.182,7.29,5.565,1.327,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34059,138.472,48.019,82.078,8.375,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34060,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35001,238.418,95.469,127.976,14.973,Curtis Sliwa,1266,1019,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
35002,158.631,96.242,54.562,7.827,Eric Adams,945,702,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
35003,114.106,64.529,46.429,3.148,Eric Adams,998,727,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
35004,107.15,84.192,20.184,2.774,Eric Adams,1092,824,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
35005,208.173,167.061,34.392,6.721,Eric Adams,1165,927,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
35006,158.55,126.425,28.507,3.618,Eric Adams,1277,967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
35007,294.505,247.205,41.409,5.89,Eric Adams,1648,1308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
35008,251.465,209.387,36.491,5.587,Eric Adams,1657,1286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
35009,313.79,147.383,145.585,20.822,Eric Adams,1393,1122,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1
35010,125.836,95.076,27.264,3.495,Eric Adams,793,567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
35011,144.405,115.88,24.067,4.457,Eric Adams,1004,730,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
35012,227.582,180.024,41.324,6.233,Eric Adams,1672,1138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
35013,200.064,143.107,51.141,5.815,Eric Adams,1675,1170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
35014,226.271,186.363,31.726,8.181,Eric Adams,1523,1078,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
35015,171.489,140.069,19.563,11.858,Eric Adams,1486,1043,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
35016,267.894,216.285,44.627,6.982,Eric Adams,1447,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
35017,150.732,95.55,51.787,3.395,Eric Adams,1525,1045,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
35018,104.054,71.759,28.864,3.43,Eric Adams,1136,748,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
35019,116.09,75.638,33.686,6.766,Eric Adams,965,657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
35020,55.341,37.059,15.812,2.471,Eric Adams,588,417,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
35021,3.893,2.595,1.168,0.13,Eric Adams,470,376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
35022,165.718,85.509,72.808,7.401,Eric Adams,1323,955,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
35023,108.841,69.835,34.451,4.555,Eric Adams,904,693,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
35024,188.445,139.66,41.879,6.905,Eric Adams,1104,811,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
35025,263.836,193.933,59.354,10.548,Eric Adams,1153,938,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35026,296.945,236.596,51.236,9.114,Eric Adams,1346,1041,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
35027,58.516,31.311,23.612,3.593,Eric Adams,577,352,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
35028,29.475,15.556,12.895,1.023,Eric Adams,204,167,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
35029,170.689,115.436,43.558,11.694,Eric Adams,853,621,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
35030,192.969,109.904,71.121,11.944,Eric Adams,1429,1107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
35031,76.382,35.402,36.759,4.221,Curtis Sliwa,1124,808,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
35032,259,230,23,6,Eric Adams,1257,953,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
35033,255,235,16,4,Eric Adams,1265,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35034,216,189,24,3,Eric Adams,1330,977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35035,262,227,31,4,Eric Adams,1178,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35036,287,242,34,11,Eric Adams,1172,947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35037,130.153,87.517,35.904,6.732,Eric Adams,700,578,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
35038,327.946,192.669,116.339,18.938,Eric Adams,1183,961,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
35039,225.26,128.427,85.429,11.404,Eric Adams,1565,1198,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1
35040,213.069,105.657,97.285,10.127,Eric Adams,1233,997,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
35041,313.416,138.13,162.693,12.593,Curtis Sliwa,1438,1155,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
35042,292.857,131.774,150.061,11.022,Curtis Sliwa,1624,1299,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1
35043,128.811,54.902,66.295,7.614,Curtis Sliwa,716,511,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
35044,168.836,116.411,51.754,0.671,Eric Adams,687,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
35045,151.766,68.433,73.786,9.547,Curtis Sliwa,1028,753,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1
35046,259.425,144.705,106.456,8.263,Eric Adams,771,637,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
35047,300.505,250.66,45.255,4.59,Eric Adams,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35048,55.484,29.689,22.388,3.407,Eric Adams,374,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
35049,237.039,94.119,127.363,15.557,Curtis Sliwa,1263,1023,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
35050,31.299,20.866,9.39,1.043,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35051,0.028,0.019,0.009,0.001,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35052,0.425,0.263,0.14,0.023,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35053,0.742,0.326,0.396,0.02,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35054,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35056,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35057,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35058,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35060,30.177,20.118,9.053,1.006,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35061,18.443,12.295,5.533,0.615,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35062,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35063,2.417,1.624,0.714,0.079,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35064,0.266,0.122,0.136,0.007,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35065,3.399,2.266,1.02,0.113,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36001,332.939,201.781,109.113,22.045,Eric Adams,1774,1362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
36002,173.751,117.483,37.718,18.55,Eric Adams,628,538,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0
36003,401.27,230.417,139.428,31.425,Eric Adams,1782,1493,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
36004,348.776,214.798,104.022,29.956,Eric Adams,1220,1061,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
36005,694.036,400.259,237.647,56.13,Eric Adams,1856,1578,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36006,197.99,169.262,18.983,9.746,Eric Adams,1360,987,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1
36007,357.057,245.675,95.812,15.57,Eric Adams,1883,1504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
36008,148.064,75.95,59.78,12.334,Eric Adams,1259,1075,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36009,234.007,151.143,62.158,20.705,Eric Adams,1137,922,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36010,496.501,311.171,133.337,51.993,Eric Adams,1740,1478,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36011,161.608,110.048,41.556,10.004,Eric Adams,811,681,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36012,311.012,209.943,72.905,28.164,Eric Adams,1207,1035,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36013,299.666,216.73,65.323,17.613,Eric Adams,1592,1331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
36014,387.376,261.417,93.865,32.094,Eric Adams,1755,1457,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
36015,26.558,18.817,5.338,2.402,Eric Adams,583,524,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
36016,263.188,184.5,48.541,30.146,Eric Adams,1336,1122,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
36017,376.344,265.289,74.724,36.33,Eric Adams,1595,1386,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36018,161.945,108.452,36.745,16.749,Eric Adams,756,665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36019,406.603,293.003,88.597,25.004,Eric Adams,1485,1355,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36020,358.171,251.742,74.079,32.35,Eric Adams,1650,1448,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
36021,369.089,246.991,91.563,30.535,Eric Adams,1569,1358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36022,398.286,273.548,92.375,32.363,Eric Adams,1692,1444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36023,329.174,211.843,82.498,34.833,Eric Adams,1719,1445,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
36024,280.362,173.412,73.164,33.786,Eric Adams,1458,1162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36025,408.386,281.861,93.049,33.477,Eric Adams,1686,1466,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
36026,276.304,188.737,64.502,23.065,Eric Adams,1075,903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36027,118.565,76.83,33.198,8.537,Eric Adams,516,444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36028,192.867,121.393,60.089,11.385,Eric Adams,1864,1573,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
36029,66.322,42.674,18.165,5.483,Eric Adams,326,242,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
36030,195.329,138.44,37.537,19.352,Eric Adams,962,778,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
36031,166.832,124.017,26.449,16.366,Eric Adams,970,820,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
36032,158.656,118.299,26.144,14.212,Eric Adams,1266,1094,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
36033,53.141,37.068,9.841,6.233,Eric Adams,168,139,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36034,98.335,64.632,25.904,7.799,Eric Adams,377,267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
36035,71.87,59.847,6.857,5.166,Eric Adams,1491,1345,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0
36036,376.198,304.746,47.197,24.255,Eric Adams,1084,953,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
36037,121.341,101.474,9.867,9.999,Eric Adams,1051,956,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
36038,350.124,288.193,51.56,10.371,Eric Adams,1447,1071,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1
36039,273,234,33,6,Eric Adams,1385,1029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
36040,279.328,235.154,35.548,8.626,Eric Adams,1470,1119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
36041,179.223,129.734,37.077,12.412,Eric Adams,1676,1467,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
36042,209.91,162.516,30.346,17.048,Eric Adams,1641,1435,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
36043,144.272,105.101,28.637,10.534,Eric Adams,1135,925,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36044,360.026,253.126,73.402,33.498,Eric Adams,1544,1325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
36045,206.99,133.613,58.832,14.546,Eric Adams,910,735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
36046,285,232,46,7,Eric Adams,1630,1192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
36047,296,245,42,9,Eric Adams,1479,1084,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
36048,178.306,115.161,47.134,16.011,Eric Adams,937,727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
36049,195.232,160.3,23.419,11.513,Eric Adams,1086,937,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
36050,72.979,47.761,17.576,7.642,Eric Adams,206,152,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
